repo_id,model_name,parameter_count,file_name,quant,size_mb,download_url,source,verified
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-IQ3_XXS.gguf,IQ3_XXS,12291,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q2_K_XL.gguf,Q2_K_XL,11266,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q3_K_XL.gguf,Q3_K_XL,13192,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q4_K_XL.gguf,Q4_K_XL,16894,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q5_K_XL.gguf,Q5_K_XL,20733,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q6_K_XL.gguf,Q6_K_XL,25120,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-GGUF,Qwen3 30B A3B,30B-A3B,Qwen3-30B-A3B-UD-Q8_K_XL.gguf,Q8_K_XL,34322,https://huggingface.co/unsloth/Qwen3-30B-A3B-GGUF/resolve/main/Qwen3-30B-A3B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-IQ1_M.gguf,IQ1_M,9237,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-IQ1_S.gguf,IQ1_S,8626,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-IQ2_M.gguf,IQ2_M,10342,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-IQ2_XXS.gguf,IQ2_XXS,9862,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-IQ3_XXS.gguf,IQ3_XXS,12309,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q2_K_XL.gguf,Q2_K_XL,11241,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q3_K_XL.gguf,Q3_K_XL,13192,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q4_K_XL.gguf,Q4_K_XL,16870,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q5_K_XL.gguf,Q5_K_XL,20733,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q6_K_XL.gguf,Q6_K_XL,25120,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-Q8_K_XL.gguf,Q8_K_XL,34322,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF,Qwen3 30B A3B Instruct 2507,30B-A3B,Qwen3-30B-A3B-Instruct-2507-UD-TQ1_0.gguf,TQ1_0,7719,https://huggingface.co/unsloth/Qwen3-30B-A3B-Instruct-2507-GGUF/resolve/main/Qwen3-30B-A3B-Instruct-2507-UD-TQ1_0.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-IQ1_M.gguf,IQ1_M,9237,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-IQ1_S.gguf,IQ1_S,8646,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-IQ2_M.gguf,IQ2_M,10342,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-IQ2_XXS.gguf,IQ2_XXS,9862,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-IQ3_XXS.gguf,IQ3_XXS,12309,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q2_K_XL.gguf,Q2_K_XL,11241,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q3_K_XL.gguf,Q3_K_XL,13192,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q4_K_XL.gguf,Q4_K_XL,16894,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q5_K_XL.gguf,Q5_K_XL,20758,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q6_K_XL.gguf,Q6_K_XL,25120,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-Q8_K_XL.gguf,Q8_K_XL,34322,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3 30B A3B Thinking 2507,30B-A3B,Qwen3-30B-A3B-Thinking-2507-UD-TQ1_0.gguf,TQ1_0,7771,https://huggingface.co/unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF/resolve/main/Qwen3-30B-A3B-Thinking-2507-UD-TQ1_0.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-IQ1_M.gguf,IQ1_M,7917,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-IQ1_S.gguf,IQ1_S,7380,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-IQ2_M.gguf,IQ2_M,11018,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-IQ2_XXS.gguf,IQ2_XXS,8847,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-IQ3_XXS.gguf,IQ3_XXS,12366,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q2_K_XL.gguf,Q2_K_XL,12204,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q3_K_XL.gguf,Q3_K_XL,15643,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q4_K_XL.gguf,Q4_K_XL,19094,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q5_K_XL.gguf,Q5_K_XL,22157,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q6_K_XL.gguf,Q6_K_XL,27619,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-32B-GGUF,Qwen3 32B,32B,Qwen3-32B-UD-Q8_K_XL.gguf,Q8_K_XL,37652,https://huggingface.co/unsloth/Qwen3-32B-GGUF/resolve/main/Qwen3-32B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-IQ1_M.gguf,IQ1_M,1090,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-IQ1_S.gguf,IQ1_S,1032,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-IQ2_M.gguf,IQ2_M,1461,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-IQ2_XXS.gguf,IQ2_XXS,1197,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-IQ3_XXS.gguf,IQ3_XXS,1596,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q2_K_XL.gguf,Q2_K_XL,1617,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q3_K_XL.gguf,Q3_K_XL,2032,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q4_K_XL.gguf,Q4_K_XL,2428,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q5_K_XL.gguf,Q5_K_XL,2770,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q6_K_XL.gguf,Q6_K_XL,3488,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-4B-GGUF,Qwen3 4B,4B,Qwen3-4B-UD-Q8_K_XL.gguf,Q8_K_XL,4822,https://huggingface.co/unsloth/Qwen3-4B-GGUF/resolve/main/Qwen3-4B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-IQ1_M.gguf,IQ1_M,2285,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-IQ1_S.gguf,IQ1_S,2169,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-IQ2_M.gguf,IQ2_M,2966,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-IQ2_XXS.gguf,IQ2_XXS,2484,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-IQ3_XXS.gguf,IQ3_XXS,3252,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q2_K_XL.gguf,Q2_K_XL,3339,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q3_K_XL.gguf,Q3_K_XL,4107,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q4_K_XL.gguf,Q4_K_XL,4897,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q5_K_XL.gguf,Q5_K_XL,5605,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q6_K_XL.gguf,Q6_K_XL,7143,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-8B-GGUF,Qwen3 8B,8B,Qwen3-8B-UD-Q8_K_XL.gguf,Q8_K_XL,10322,https://huggingface.co/unsloth/Qwen3-8B-GGUF/resolve/main/Qwen3-8B-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-IQ1_M.gguf,IQ1_M,9181,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-IQ1_S.gguf,IQ1_S,8501,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-IQ2_M.gguf,IQ2_M,10334,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-IQ2_XXS.gguf,IQ2_XXS,9854,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-IQ3_XXS.gguf,IQ3_XXS,12253,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q2_K_XL.gguf,Q2_K_XL,11242,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q2_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q3_K_XL.gguf,Q3_K_XL,13166,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q3_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q4_K_XL.gguf,Q4_K_XL,16846,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q4_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q5_K_XL.gguf,Q5_K_XL,20733,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q5_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q6_K_XL.gguf,Q6_K_XL,25120,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q6_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-Q8_K_XL.gguf,Q8_K_XL,34322,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-Q8_K_XL.gguf?download=true,live,true
unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF,Qwen3 Coder 30B A3B Instruct,30B-A3B,Qwen3-Coder-30B-A3B-Instruct-UD-TQ1_0.gguf,TQ1_0,7634,https://huggingface.co/unsloth/Qwen3-Coder-30B-A3B-Instruct-GGUF/resolve/main/Qwen3-Coder-30B-A3B-Instruct-UD-TQ1_0.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ1_M.gguf,IQ1_M,20696,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ1_M.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ1_S.gguf,IQ1_S,20512,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ1_S.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ2_M.gguf,IQ2_M,23805,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ2_M.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ2_XXS.gguf,IQ2_XXS,22232,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ2_XXS.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ3_S.gguf,IQ3_S,28315,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ3_S.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ3_XXS.gguf,IQ3_XXS,27163,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ3_XXS.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ4_NL.gguf,IQ4_NL,37417,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ4_NL.gguf?download=true,live,true
unsloth/Qwen3-Coder-Next-GGUF,Qwen3 Coder Next,n/a,Qwen3-Coder-Next-UD-IQ4_XS.gguf,IQ4_XS,36649,https://huggingface.co/unsloth/Qwen3-Coder-Next-GGUF/resolve/main/Qwen3-Coder-Next-UD-IQ4_XS.gguf?download=true,live,true
